,model,subcomponent,errors
2021-10-01,SARIMAX,DOCF,-4.800227523461672
2021-11-01,SARIMAX,DOCF,-5.1479553822962885
2021-12-01,SARIMAX,DOCF,-7.102064512377467
2022-01-01,SARIMAX,DOCF,-6.6149482002763875
2022-02-01,SARIMAX,DOCF,-9.882000849675364
2022-03-01,SARIMAX,DOCF,-10.087843761918407
2022-04-01,SARIMAX,DOCF,-9.668832422455978
2022-05-01,SARIMAX,DOCF,-13.82505784940281
2022-06-01,SARIMAX,DOCF,-17.18514874095729
2022-07-01,SARIMAX,DOCF,-23.55185044898957
2022-08-01,SARIMAX,DOCF,-30.06435082350646
2022-09-01,SARIMAX,DOCF,-33.07879988537968
2020-10-01,SARIMAX,DOCG,-0.2329414632841349
2020-11-01,SARIMAX,DOCG,-0.18361262208679818
2020-12-01,SARIMAX,DOCG,-0.19405874249645194
2021-01-01,SARIMAX,DOCG,-26.091846620156616
2021-02-01,SARIMAX,DOCG,-26.0923150701704
2021-03-01,SARIMAX,DOCG,-26.092215868869516
2021-04-01,SARIMAX,DOCG,-5.934544177058285
2021-05-01,SARIMAX,DOCG,-5.934539728435539
2021-06-01,SARIMAX,DOCG,-5.934540670498109
2021-07-01,SARIMAX,DOCG,-5.934540471002322
2021-08-01,SARIMAX,DOCG,-5.934540513248578
2021-09-01,SARIMAX,DOCG,-5.374624571632296
2021-10-01,SARIMAX,DOCG,-5.493195152319743
2021-11-01,SARIMAX,DOCG,-5.468086057258063
2021-12-01,SARIMAX,DOCG,-5.473403283935625
2022-01-01,SARIMAX,DOCG,-5.472277281605727
2022-02-01,SARIMAX,DOCG,-5.472515729451686
2022-03-01,SARIMAX,DOCG,-5.472465234551862
2022-04-01,SARIMAX,DOCG,-10.471955857674345
2022-05-01,SARIMAX,DOCG,-10.471953593260878
2022-06-01,SARIMAX,DOCG,-10.4719540727844
2022-07-01,SARIMAX,DOCG,-10.471953971238179
2022-08-01,SARIMAX,DOCG,-10.471953992742158
2022-09-01,SARIMAX,DOCG,-9.646864601169511
2020-10-01,SARIMAX,DOCH,0.41785071422152953
2020-11-01,SARIMAX,DOCH,-0.5512682387369523
2020-12-01,SARIMAX,DOCH,0.22251816508281763
2021-01-01,SARIMAX,DOCH,1.5802569411602576
2021-02-01,SARIMAX,DOCH,1.834854751936902
2021-03-01,SARIMAX,DOCH,1.839928310948622
2021-04-01,SARIMAX,DOCH,-0.37109888073305797
2021-05-01,SARIMAX,DOCH,1.4612230355459417
2021-06-01,SARIMAX,DOCH,0.6538038433048001
2021-07-01,SARIMAX,DOCH,2.6979748387142592
2021-08-01,SARIMAX,DOCH,3.0800034464249535
2021-09-01,SARIMAX,DOCH,2.2610387899597555
2021-10-01,SARIMAX,DOCH,2.685612150146298
2021-11-01,SARIMAX,DOCH,2.1395130311093737
2021-12-01,SARIMAX,DOCH,4.886485235875185
2022-01-01,SARIMAX,DOCH,4.749498692947185
2022-02-01,SARIMAX,DOCH,4.502142713902998
2022-03-01,SARIMAX,DOCH,5.647786115313139
2022-04-01,SARIMAX,DOCH,1.5783006098067887
2022-05-01,SARIMAX,DOCH,2.3274012926925707
2022-06-01,SARIMAX,DOCH,1.590275455123276
2022-07-01,SARIMAX,DOCH,1.3673836361841438
2022-08-01,SARIMAX,DOCH,3.93409971037147
2022-09-01,SARIMAX,DOCH,4.043278283490338
2020-10-01,SARIMAX,DOCI,-1.0929366315668858
2020-11-01,SARIMAX,DOCI,-1.2719914246212625
2020-12-01,SARIMAX,DOCI,-1.8515098506999834
2021-01-01,SARIMAX,DOCI,-1.4693301501142173
2021-02-01,SARIMAX,DOCI,-1.6816634341193435
2021-03-01,SARIMAX,DOCI,-1.7423841998567013
2021-04-01,SARIMAX,DOCI,-3.5214440862745846
2021-05-01,SARIMAX,DOCI,-3.9312302042207534
2021-06-01,SARIMAX,DOCI,-4.797389919698617
2021-07-01,SARIMAX,DOCI,-4.364996710334424
2021-08-01,SARIMAX,DOCI,-5.424087415844838
2021-09-01,SARIMAX,DOCI,-5.1639366706667715
2021-10-01,SARIMAX,DOCI,-6.394980901242889
2021-11-01,SARIMAX,DOCI,-6.869708407833514
2021-12-01,SARIMAX,DOCI,-6.988758267697278
2022-01-01,SARIMAX,DOCI,-10.827428049932962
2022-02-01,SARIMAX,DOCI,-11.861193055819854
2022-03-01,SARIMAX,DOCI,-12.615470609911654
2022-04-01,SARIMAX,DOCI,-16.065834338800585
2022-05-01,SARIMAX,DOCI,-18.03716899284018
2022-06-01,SARIMAX,DOCI,-19.680062804232477
2022-07-01,SARIMAX,DOCI,-21.094154283761895
2022-08-01,SARIMAX,DOCI,-23.130729193107697
2022-09-01,SARIMAX,DOCI,-24.414319263185803
2020-10-01,SARIMAX,DOCJ,-1.5169600194911936
2020-11-01,SARIMAX,DOCJ,-0.7178961735349958
2020-12-01,SARIMAX,DOCJ,0.7933001103629067
2021-01-01,SARIMAX,DOCJ,-1.498618993251739
2021-02-01,SARIMAX,DOCJ,-1.364388962075509
2021-03-01,SARIMAX,DOCJ,-1.359872119442798
2021-04-01,SARIMAX,DOCJ,0.8410460626091663
2021-05-01,SARIMAX,DOCJ,-0.6147746173822952
2021-06-01,SARIMAX,DOCJ,-3.3030595868082173
2021-07-01,SARIMAX,DOCJ,-3.9255714895779192
2021-08-01,SARIMAX,DOCJ,1.058196364555215
2021-09-01,SARIMAX,DOCJ,-3.43008860505563
2021-10-01,SARIMAX,DOCJ,-4.163297303241279
2021-11-01,SARIMAX,DOCJ,-5.336808043287874
2021-12-01,SARIMAX,DOCJ,-21.249265547860887
2022-01-01,SARIMAX,DOCJ,-37.75632137631226
2022-02-01,SARIMAX,DOCJ,-38.724870338928326
2022-03-01,SARIMAX,DOCJ,-39.26101011186881
2022-04-01,SARIMAX,DOCJ,-43.22625378255498
2022-05-01,SARIMAX,DOCJ,-44.93232744841487
2022-06-01,SARIMAX,DOCJ,-45.91025892610435
2022-07-01,SARIMAX,DOCJ,-47.51963965506093
2022-08-01,SARIMAX,DOCJ,-46.905568561638574
2022-09-01,SARIMAX,DOCJ,-50.38350003943458
2020-10-01,SARIMAX,DOCK,-3.832143796974435
2020-11-01,SARIMAX,DOCK,5.674115028403378
2020-12-01,SARIMAX,DOCK,-1.487962327156481
2021-01-01,SARIMAX,DOCK,0.9583499460579219
2021-02-01,SARIMAX,DOCK,1.0347876672347809
2021-03-01,SARIMAX,DOCK,-0.7242073789284404
2021-04-01,SARIMAX,DOCK,-10.670125125632268
2021-05-01,SARIMAX,DOCK,-14.591126829902663
2021-06-01,SARIMAX,DOCK,-14.081165615703355
2021-07-01,SARIMAX,DOCK,-14.559905719693944
2021-08-01,SARIMAX,DOCK,-11.453714525692675
2021-09-01,SARIMAX,DOCK,-11.15783340696126
2021-10-01,SARIMAX,DOCK,-14.844445091426792
2021-11-01,SARIMAX,DOCK,-13.940294759327145
2021-12-01,SARIMAX,DOCK,-20.78146604990704
2022-01-01,SARIMAX,DOCK,-19.684427362605163
2022-02-01,SARIMAX,DOCK,-21.03579397733091
2022-03-01,SARIMAX,DOCK,-34.61169177262727
2022-04-01,SARIMAX,DOCK,-43.64936389342944
2022-05-01,SARIMAX,DOCK,-47.46741748505343
2022-06-01,SARIMAX,DOCK,-43.28623868317811
2022-07-01,SARIMAX,DOCK,-42.86801385083919
2022-08-01,SARIMAX,DOCK,-43.46596998984208
2022-09-01,SARIMAX,DOCK,-44.733993539001744
2020-10-01,SARIMAX,DOCL,-4.5468848875297
2020-11-01,SARIMAX,DOCL,3.3269688526283687
2020-12-01,SARIMAX,DOCL,0.16166789361471956
2021-01-01,SARIMAX,DOCL,-0.02255431920983142
2021-02-01,SARIMAX,DOCL,12.035492129084219
2021-03-01,SARIMAX,DOCL,5.809911310511239
2021-04-01,SARIMAX,DOCL,-5.787738218412073
2021-05-01,SARIMAX,DOCL,-11.560436797044076
2021-06-01,SARIMAX,DOCL,-13.902533584044676
2021-07-01,SARIMAX,DOCL,-13.085948934220085
2021-08-01,SARIMAX,DOCL,-11.361528227760203
2021-09-01,SARIMAX,DOCL,-10.861093484860532
2021-10-01,SARIMAX,DOCL,-12.622241577871137
2021-11-01,SARIMAX,DOCL,-13.070538087247002
2021-12-01,SARIMAX,DOCL,-17.59695841479879
2022-01-01,SARIMAX,DOCL,-17.58346410242902
2022-02-01,SARIMAX,DOCL,-19.911567858652205
2022-03-01,SARIMAX,DOCL,-26.808490405321777
2022-04-01,SARIMAX,DOCL,-33.16236309956727
2022-05-01,SARIMAX,DOCL,-33.38797417406229
2022-06-01,SARIMAX,DOCL,-32.9923676531736
2022-07-01,SARIMAX,DOCL,-33.402187705742335
2022-08-01,SARIMAX,DOCL,-35.33959027613659
2022-09-01,SARIMAX,DOCL,-35.33926591423656
2020-10-01,SARIMAX,DOCM,-4.563676990082826
2020-11-01,SARIMAX,DOCM,5.93571092870468
2020-12-01,SARIMAX,DOCM,4.491318651659981
2021-01-01,SARIMAX,DOCM,2.1122811402974833
2021-02-01,SARIMAX,DOCM,1.9242856407571196
2021-03-01,SARIMAX,DOCM,0.454998811878653
2021-04-01,SARIMAX,DOCM,-5.0820638012479264
2021-05-01,SARIMAX,DOCM,-11.727225733824696
2021-06-01,SARIMAX,DOCM,-11.384953425394343
2021-07-01,SARIMAX,DOCM,-7.702618508491497
2021-08-01,SARIMAX,DOCM,-9.01082075553802
2021-09-01,SARIMAX,DOCM,-10.155774397551482
2021-10-01,SARIMAX,DOCM,-12.78738996998868
2021-11-01,SARIMAX,DOCM,-10.642462183308055
2021-12-01,SARIMAX,DOCM,-12.643400547564482
2022-01-01,SARIMAX,DOCM,-12.548095533779247
2022-02-01,SARIMAX,DOCM,-12.30408852632877
2022-03-01,SARIMAX,DOCM,-24.23052806046735
2022-04-01,SARIMAX,DOCM,-23.40888212949156
2022-05-01,SARIMAX,DOCM,-25.728793258712415
2022-06-01,SARIMAX,DOCM,-30.592714080995677
2022-07-01,SARIMAX,DOCM,-26.14877791896825
2022-08-01,SARIMAX,DOCM,-26.41759575376085
2022-09-01,SARIMAX,DOCM,-28.44656953335297
2020-10-01,SARIMAX,DOCN,-2.157795803580626
2020-11-01,SARIMAX,DOCN,4.493248913790239
2020-12-01,SARIMAX,DOCN,1.5373929729418592
2021-01-01,SARIMAX,DOCN,0.14135777432267105
2021-02-01,SARIMAX,DOCN,3.15590634394232
2021-03-01,SARIMAX,DOCN,-2.9624743294180576
2021-04-01,SARIMAX,DOCN,-1.7921120321308024
2021-05-01,SARIMAX,DOCN,-0.276888881983524
2021-06-01,SARIMAX,DOCN,-0.3008404500552331
2021-07-01,SARIMAX,DOCN,-0.9076104341639848
2021-08-01,SARIMAX,DOCN,-1.6916572670855885
2021-09-01,SARIMAX,DOCN,-1.6826824601710655
2021-10-01,SARIMAX,DOCN,-4.65351547699953
2021-11-01,SARIMAX,DOCN,-4.309729568309365
2021-12-01,SARIMAX,DOCN,-5.821065241050377
2022-01-01,SARIMAX,DOCN,-10.643409973379846
2022-02-01,SARIMAX,DOCN,-10.49614275377462
2022-03-01,SARIMAX,DOCN,-13.190097734395948
2022-04-01,SARIMAX,DOCN,-13.837385810348678
2022-05-01,SARIMAX,DOCN,-13.322509499761736
2022-06-01,SARIMAX,DOCN,-13.386670589161895
2022-07-01,SARIMAX,DOCN,-14.7830505986243
2022-08-01,SARIMAX,DOCN,-19.434932497834552
2022-09-01,SARIMAX,DOCN,-25.003213233283645
2020-10-01,SARIMAX,DOCO,-0.8051798805222745
2020-11-01,SARIMAX,DOCO,2.416300206530991
2020-12-01,SARIMAX,DOCO,0.48337539329125434
2021-01-01,SARIMAX,DOCO,2.766701617102143
2021-02-01,SARIMAX,DOCO,6.157834509674245
2021-03-01,SARIMAX,DOCO,3.253558336716594
2021-04-01,SARIMAX,DOCO,-3.3722318745698487
2021-05-01,SARIMAX,DOCO,-5.848011162866783
2021-06-01,SARIMAX,DOCO,-8.123672333392363
2021-07-01,SARIMAX,DOCO,-6.81298760565943
2021-08-01,SARIMAX,DOCO,-6.187812654759398
2021-09-01,SARIMAX,DOCO,-6.938096374096318
2021-10-01,SARIMAX,DOCO,-7.21562702692907
2021-11-01,SARIMAX,DOCO,-6.40180865594715
2021-12-01,SARIMAX,DOCO,-9.322378616008251
2022-01-01,SARIMAX,DOCO,-11.932795650351892
2022-02-01,SARIMAX,DOCO,-10.725676612990327
2022-03-01,SARIMAX,DOCO,-10.428348175811749
2022-04-01,SARIMAX,DOCO,-18.01998300373336
2022-05-01,SARIMAX,DOCO,-17.879963977434585
2022-06-01,SARIMAX,DOCO,-18.727212344392882
2022-07-01,SARIMAX,DOCO,-17.207458252298807
2022-08-01,SARIMAX,DOCO,-17.666843059758236
2022-09-01,SARIMAX,DOCO,-18.960690908986464
2020-10-01,SARIMAX,DOCP,0.17693110188119476
2020-11-01,SARIMAX,DOCP,3.9401662074852197
2020-12-01,SARIMAX,DOCP,-0.1569125880955653
2021-01-01,SARIMAX,DOCP,1.9360527440622093
2021-02-01,SARIMAX,DOCP,4.275383599001088
2021-03-01,SARIMAX,DOCP,1.6346221774471417
2021-04-01,SARIMAX,DOCP,-2.1824616416514857
2021-05-01,SARIMAX,DOCP,-5.273061273527759
2021-06-01,SARIMAX,DOCP,-4.603505140727123
2021-07-01,SARIMAX,DOCP,-3.3186230865205744
2021-08-01,SARIMAX,DOCP,-4.131482044566894
2021-09-01,SARIMAX,DOCP,-3.6788522996187396
2021-10-01,SARIMAX,DOCP,-4.979299460152504
2021-11-01,SARIMAX,DOCP,-4.094908769768551
2021-12-01,SARIMAX,DOCP,-5.571017172815232
2022-01-01,SARIMAX,DOCP,-7.001389418016373
2022-02-01,SARIMAX,DOCP,-5.519831086167699
2022-03-01,SARIMAX,DOCP,-9.381576452673954
2022-04-01,SARIMAX,DOCP,-14.338568228218747
2022-05-01,SARIMAX,DOCP,-16.60938986831755
2022-06-01,SARIMAX,DOCP,-12.699630936336177
2022-07-01,SARIMAX,DOCP,-11.851179378553468
2022-08-01,SARIMAX,DOCP,-14.138175968598063
2022-09-01,SARIMAX,DOCP,-13.624319604123599
2020-10-01,SARIMAX,DOCQ,-0.4864004606664878
2020-11-01,SARIMAX,DOCQ,0.678365728344346
2020-12-01,SARIMAX,DOCQ,1.8622843757813428
2021-01-01,SARIMAX,DOCQ,1.98566417646947
2021-02-01,SARIMAX,DOCQ,2.211141950552019
2021-03-01,SARIMAX,DOCQ,2.70424223759872
2021-04-01,SARIMAX,DOCQ,2.795861669202594
2021-05-01,SARIMAX,DOCQ,1.3958316772593946
2021-06-01,SARIMAX,DOCQ,2.6171308024514133
2021-07-01,SARIMAX,DOCQ,0.2022312542182476
2021-08-01,SARIMAX,DOCQ,1.6533190470507009
2021-09-01,SARIMAX,DOCQ,2.5108003527193716
2021-10-01,SARIMAX,DOCQ,0.027695113067068178
2021-11-01,SARIMAX,DOCQ,3.12085335278789
2021-12-01,SARIMAX,DOCQ,1.5407265788899451
2022-01-01,SARIMAX,DOCQ,4.470049858725588
2022-02-01,SARIMAX,DOCQ,3.724069091312998
2022-03-01,SARIMAX,DOCQ,4.0347096864369405
2022-04-01,SARIMAX,DOCQ,0.05294030053411802
2022-05-01,SARIMAX,DOCQ,0.45292179528058796
2022-06-01,SARIMAX,DOCQ,-3.2871335118933587
2022-07-01,SARIMAX,DOCQ,-4.558027387491904
2022-08-01,SARIMAX,DOCQ,-6.8563013781324855
2022-09-01,SARIMAX,DOCQ,-10.365528293154597
2020-10-01,SARIMAX,DOCR,-2.988883053512609
2020-11-01,SARIMAX,DOCR,-0.22677301260057448
2020-12-01,SARIMAX,DOCR,0.1732601989599516
2021-01-01,SARIMAX,DOCR,-4.749949325124476
2021-02-01,SARIMAX,DOCR,-5.057090305711995
2021-03-01,SARIMAX,DOCR,-4.613228447850702
2021-04-01,SARIMAX,DOCR,-9.379235286922267
2021-05-01,SARIMAX,DOCR,-9.779841589872149
2021-06-01,SARIMAX,DOCR,-9.822599711360795
2021-07-01,SARIMAX,DOCR,-1.1944496759526828
2021-08-01,SARIMAX,DOCR,-4.541354550585083
2021-09-01,SARIMAX,DOCR,-4.946179131189865
2021-10-01,SARIMAX,DOCR,-5.404937578641125
2021-11-01,SARIMAX,DOCR,-4.607288588138772
2021-12-01,SARIMAX,DOCR,-4.6954502672475655
2022-01-01,SARIMAX,DOCR,-10.228644581443064
2022-02-01,SARIMAX,DOCR,-11.028833165478659
2022-03-01,SARIMAX,DOCR,-12.061945216831077
2022-04-01,SARIMAX,DOCR,-16.80477756510777
2022-05-01,SARIMAX,DOCR,-18.83528031316007
2022-06-01,SARIMAX,DOCR,-19.60057516639165
2022-07-01,SARIMAX,DOCR,-6.731243113969072
2022-08-01,SARIMAX,DOCR,-12.631455174524376
2022-09-01,SARIMAX,DOCR,-14.388479355476989
2020-10-01,SARIMAX,DOCS,-0.3087535691411034
2020-11-01,SARIMAX,DOCS,0.891782606816065
2020-12-01,SARIMAX,DOCS,1.626527522495536
2021-01-01,SARIMAX,DOCS,1.54969830208114
2021-02-01,SARIMAX,DOCS,3.1847800038899834
2021-03-01,SARIMAX,DOCS,3.8434316148094325
2021-04-01,SARIMAX,DOCS,3.9166572372247117
2021-05-01,SARIMAX,DOCS,3.247903619734089
2021-06-01,SARIMAX,DOCS,0.4877945691528538
2021-07-01,SARIMAX,DOCS,-3.53954976920636
2021-08-01,SARIMAX,DOCS,-6.6802361760888544
2021-09-01,SARIMAX,DOCS,-8.243715172052774
2021-10-01,SARIMAX,DOCS,-11.02217151769608
2021-11-01,SARIMAX,DOCS,-12.475021520892199
2021-12-01,SARIMAX,DOCS,-12.526667024570472
2022-01-01,SARIMAX,DOCS,-12.869358986534678
2022-02-01,SARIMAX,DOCS,-11.784926460163447
2022-03-01,SARIMAX,DOCS,-11.089602137225612
2022-04-01,SARIMAX,DOCS,-9.526705591333751
2022-05-01,SARIMAX,DOCS,-8.944132181212964
2022-06-01,SARIMAX,DOCS,-7.764780670620112
2022-07-01,SARIMAX,DOCS,-8.738294581855072
2022-08-01,SARIMAX,DOCS,-8.835492919110493
2022-09-01,SARIMAX,DOCS,-8.682430057996712
2020-10-01,SARIMAX,DOCT,-1.3194538858412557
2020-11-01,SARIMAX,DOCT,0.5798904938419014
2020-12-01,SARIMAX,DOCT,3.4540164893083443
2021-01-01,SARIMAX,DOCT,1.2026882291559673
2021-02-01,SARIMAX,DOCT,0.9856567551722151
2021-03-01,SARIMAX,DOCT,3.366102403421621
2021-04-01,SARIMAX,DOCT,4.763585220264133
2021-05-01,SARIMAX,DOCT,-1.4020480560662918
2021-06-01,SARIMAX,DOCT,-2.8165684581327923
2021-07-01,SARIMAX,DOCT,-10.455386687384703
2021-08-01,SARIMAX,DOCT,-5.497013608999225
2021-09-01,SARIMAX,DOCT,-3.428863106053768
2021-10-01,SARIMAX,DOCT,-4.114383283316442
2021-11-01,SARIMAX,DOCT,-6.131836621670857
2021-12-01,SARIMAX,DOCT,-7.284835162454442
2022-01-01,SARIMAX,DOCT,-12.188048868244891
2022-02-01,SARIMAX,DOCT,-18.27203305409944
2022-03-01,SARIMAX,DOCT,-17.011247034897224
2022-04-01,SARIMAX,DOCT,-14.266473219030615
2022-05-01,SARIMAX,DOCT,-22.347199353456006
2022-06-01,SARIMAX,DOCT,-25.675961230164432
2022-07-01,SARIMAX,DOCT,-28.50309213201774
2022-08-01,SARIMAX,DOCT,-26.736746933987376
2022-09-01,SARIMAX,DOCT,-28.0007945878732
2020-10-01,SARIMAX,DOCU,1.924413231074709
2020-11-01,SARIMAX,DOCU,-4.878382527660278
2020-12-01,SARIMAX,DOCU,-9.883675915532649
2021-01-01,SARIMAX,DOCU,-14.917689287516737
2021-02-01,SARIMAX,DOCU,-33.90897956733397
2021-03-01,SARIMAX,DOCU,-52.99211928445743
2021-04-01,SARIMAX,DOCU,-69.57039391673334
2021-05-01,SARIMAX,DOCU,-71.05909401812971
2021-06-01,SARIMAX,DOCU,-73.74427348144519
2021-07-01,SARIMAX,DOCU,-79.57904148600954
2021-08-01,SARIMAX,DOCU,-83.806371983171
2021-09-01,SARIMAX,DOCU,-85.30044770721395
2021-10-01,SARIMAX,DOCU,-90.94947785339826
2021-11-01,SARIMAX,DOCU,-118.85135893245496
2021-12-01,SARIMAX,DOCU,-124.56147600780673
2022-01-01,SARIMAX,DOCU,-118.76311404406255
2022-02-01,SARIMAX,DOCU,-134.05084925302316
2022-03-01,SARIMAX,DOCU,-185.75470885755396
2022-04-01,SARIMAX,DOCU,-215.72703989190916
2022-05-01,SARIMAX,DOCU,-229.78327094314932
2022-06-01,SARIMAX,DOCU,-269.793423068596
2022-07-01,SARIMAX,DOCU,-286.50915587954495
2022-08-01,SARIMAX,DOCU,-238.16796468378374
2022-09-01,SARIMAX,DOCU,-223.1905425751695
2020-10-01,SARIMAX,DOCV,-0.2878256060022295
2020-11-01,SARIMAX,DOCV,8.082500040496143
2020-12-01,SARIMAX,DOCV,6.458514827407498
2021-01-01,SARIMAX,DOCV,24.63772783294621
2021-02-01,SARIMAX,DOCV,49.630458272939904
2021-03-01,SARIMAX,DOCV,58.7242905976741
2021-04-01,SARIMAX,DOCV,58.14894183521824
2021-05-01,SARIMAX,DOCV,53.80852488442213
2021-06-01,SARIMAX,DOCV,36.471041229113325
2021-07-01,SARIMAX,DOCV,23.45196906309218
2021-08-01,SARIMAX,DOCV,-0.13545473399403818
2021-09-01,SARIMAX,DOCV,-1.5695988774867828
2021-10-01,SARIMAX,DOCV,11.51585816654972
2021-11-01,SARIMAX,DOCV,18.308780766922382
2021-12-01,SARIMAX,DOCV,8.788633422578528
2022-01-01,SARIMAX,DOCV,-39.46591451642246
2022-02-01,SARIMAX,DOCV,-15.679368749156879
2022-03-01,SARIMAX,DOCV,-4.957181464014525
2022-04-01,SARIMAX,DOCV,-29.95773595807748
2022-05-01,SARIMAX,DOCV,-48.72515566666823
2022-06-01,SARIMAX,DOCV,-72.72224053276852
2022-07-01,SARIMAX,DOCV,-130.111517471698
2022-08-01,SARIMAX,DOCV,-155.03918503322586
2022-09-01,SARIMAX,DOCV,-183.93118111656838
2020-10-01,SARIMAX,DOCW,-1.956047378817516
2020-11-01,SARIMAX,DOCW,0.22236846177196412
2020-12-01,SARIMAX,DOCW,-2.3840005801228017
2021-01-01,SARIMAX,DOCW,10.413472063959318
2021-02-01,SARIMAX,DOCW,6.117821864049176
2021-03-01,SARIMAX,DOCW,-2.2169072093718114
2021-04-01,SARIMAX,DOCW,-5.217580195438359
2021-05-01,SARIMAX,DOCW,-1.5239718993061615
2021-06-01,SARIMAX,DOCW,-3.768576260260602
2021-07-01,SARIMAX,DOCW,-0.2584033027511623
2021-08-01,SARIMAX,DOCW,-3.4372679389567793
2021-09-01,SARIMAX,DOCW,1.7956386996249307
2021-10-01,SARIMAX,DOCW,-4.1500456652325965
2021-11-01,SARIMAX,DOCW,-9.408240901290071
2021-12-01,SARIMAX,DOCW,-8.042294257969559
2022-01-01,SARIMAX,DOCW,6.031150985469594
2022-02-01,SARIMAX,DOCW,3.644680379103363
2022-03-01,SARIMAX,DOCW,-16.313979559030827
2022-04-01,SARIMAX,DOCW,-13.014341899697683
2022-05-01,SARIMAX,DOCW,-12.525131651103663
2022-06-01,SARIMAX,DOCW,-12.76844487980128
2022-07-01,SARIMAX,DOCW,-27.631992597848182
2022-08-01,SARIMAX,DOCW,-29.071174123052742
2022-09-01,SARIMAX,DOCW,-21.972229364249586
2020-10-01,SARIMAX,DOCX,25.82245184248518
2020-11-01,SARIMAX,DOCX,37.73143566459396
2020-12-01,SARIMAX,DOCX,-6.302292005220124
2021-01-01,SARIMAX,DOCX,-14.857811238427303
2021-02-01,SARIMAX,DOCX,4.5350897178069545
2021-03-01,SARIMAX,DOCX,-22.157483647152162
2021-04-01,SARIMAX,DOCX,11.303248570884989
2021-05-01,SARIMAX,DOCX,7.233991912342844
2021-06-01,SARIMAX,DOCX,2.70351615791742
2021-07-01,SARIMAX,DOCX,39.29224137785593
2021-08-01,SARIMAX,DOCX,88.40529759650246
2021-09-01,SARIMAX,DOCX,69.02829177866045
2021-10-01,SARIMAX,DOCX,85.06596987384467
2021-11-01,SARIMAX,DOCX,63.230959876010616
2021-12-01,SARIMAX,DOCX,37.242333223451396
2022-01-01,SARIMAX,DOCX,79.7976717962672
2022-02-01,SARIMAX,DOCX,61.68185903061078
2022-03-01,SARIMAX,DOCX,56.37108713815303
2022-04-01,SARIMAX,DOCX,51.94158784190461
2022-05-01,SARIMAX,DOCX,33.247742866425824
2022-06-01,SARIMAX,DOCX,42.06484613802684
2022-07-01,SARIMAX,DOCX,72.05993612496661
2022-08-01,SARIMAX,DOCX,91.8810311994414
2022-09-01,SARIMAX,DOCX,110.37005715889359
2020-10-01,SARIMAX,DOCY,-9.967617975042629
2020-11-01,SARIMAX,DOCY,-17.860348978354693
2020-12-01,SARIMAX,DOCY,-15.641213726505043
2021-01-01,SARIMAX,DOCY,-7.68479518366064
2021-02-01,SARIMAX,DOCY,-5.134815299887862
2021-03-01,SARIMAX,DOCY,-12.04001980865263
2021-04-01,SARIMAX,DOCY,-9.31314970379492
2021-05-01,SARIMAX,DOCY,-9.543020276322636
2021-06-01,SARIMAX,DOCY,-11.26708882711796
2021-07-01,SARIMAX,DOCY,-9.036832012646357
2021-08-01,SARIMAX,DOCY,-21.32719582835614
2021-09-01,SARIMAX,DOCY,-22.36559998877709
2021-10-01,SARIMAX,DOCY,-45.748819773233606
2021-11-01,SARIMAX,DOCY,-47.73345894222382
2021-12-01,SARIMAX,DOCY,-96.61248286032225
2022-01-01,SARIMAX,DOCY,-47.097480335087255
2022-02-01,SARIMAX,DOCY,-47.49520182408463
2022-03-01,SARIMAX,DOCY,-43.62659991894304
2022-04-01,SARIMAX,DOCY,-29.109282439380138
2022-05-01,SARIMAX,DOCY,-53.00813430934363
2022-06-01,SARIMAX,DOCY,-56.448253024774374
2022-07-01,SARIMAX,DOCY,-85.55097342079455
2022-08-01,SARIMAX,DOCY,-115.33765998723635
2022-09-01,SARIMAX,DOCY,-97.19509290342637
2020-10-01,SARIMAX,DOCZ,0.1288458775598933
2020-11-01,SARIMAX,DOCZ,0.23413562127463372
2020-12-01,SARIMAX,DOCZ,0.020502640210015244
2021-01-01,SARIMAX,DOCZ,0.035283535829484514
2021-02-01,SARIMAX,DOCZ,-0.021985349841186164
2021-03-01,SARIMAX,DOCZ,0.13532213795916714
2021-04-01,SARIMAX,DOCZ,0.1926247408220867
2021-05-01,SARIMAX,DOCZ,0.09262494198184967
2021-06-01,SARIMAX,DOCZ,0.04992648478621309
2021-07-01,SARIMAX,DOCZ,0.007227997457407653
2021-08-01,SARIMAX,DOCZ,0.06452950461048879
2021-09-01,SARIMAX,DOCZ,-0.020867483331246994
2021-10-01,SARIMAX,DOCZ,0.09566163894793966
2021-11-01,SARIMAX,DOCZ,0.19869274176083707
2021-12-01,SARIMAX,DOCZ,-0.05181765577477648
2022-01-01,SARIMAX,DOCZ,0.09935051408941575
2022-02-01,SARIMAX,DOCZ,0.22383608609353
2022-03-01,SARIMAX,DOCZ,0.2993726336916147
2022-04-01,SARIMAX,DOCZ,0.47490638214631886
2022-05-01,SARIMAX,DOCZ,0.5749064974145197
2022-06-01,SARIMAX,DOCZ,0.4504396384402316
2022-07-01,SARIMAX,DOCZ,0.5259727621986734
2022-08-01,SARIMAX,DOCZ,0.5015058827966472
2022-09-01,SARIMAX,DOCZ,0.45257212270273683
2020-10-01,SARIMAX,DODA,2.6128805650215696
2020-11-01,SARIMAX,DODA,1.112687027419895
2020-12-01,SARIMAX,DODA,-2.7024489464836563
2021-01-01,SARIMAX,DODA,1.088691129920079
2021-02-01,SARIMAX,DODA,5.882350817435963
2021-03-01,SARIMAX,DODA,4.030933256145445
